label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"correct-blow",-12,0,16000,false,0.437392,0.000000,0.000600,"candidate: collecting",0.000070,0.000214,0.528125,1385.306885,0.750572,0.000002,false,0.131765
"correct-blow",11,1,16000,false,0.463646,0.000000,0.000600,"candidate: collecting",0.000063,0.000183,0.478125,1077.618042,0.530664,0.000001,false,0.147719
"correct-blow",26,2,16000,false,0.482550,0.000000,0.000600,"candidate: collecting",0.000065,0.000183,0.440625,1448.999390,0.519043,0.000001,false,0.135565
"correct-blow",45,3,16000,false,0.389216,0.000000,0.000600,"candidate: too short",0.000061,0.000153,0.421875,754.351929,0.532210,0.000001,false,0.169806
"correct-blow",66,4,16000,false,0.319157,0.000000,0.000600,"ambient",0.000064,0.000183,0.475000,1025.239014,0.767951,0.000001,false,0.131765
"correct-blow",83,5,16000,false,0.261709,0.000000,0.000600,"ambient",0.000061,0.000183,0.462500,1418.243774,0.724857,0.000001,false,0.131765
"correct-blow",106,6,16000,false,0.214601,0.000000,0.000600,"ambient",0.000062,0.000183,0.459375,1070.178345,0.442645,0.000001,false,0.131765
"correct-blow",125,7,16000,false,0.175973,0.000000,0.000600,"ambient",0.000071,0.000214,0.453125,1106.957520,0.531435,0.000002,false,0.150588
"correct-blow",144,8,16000,false,0.144298,0.000000,0.000600,"ambient",0.000072,0.000214,0.506250,2287.722900,0.564162,0.000002,false,0.203902
"correct-blow",164,9,16000,false,0.118324,0.000000,0.000600,"ambient",0.000067,0.000183,0.506250,1410.607422,0.630682,0.000001,false,0.112941
"correct-blow",183,10,16000,false,0.097026,0.000000,0.000600,"ambient",0.000068,0.000214,0.481250,2635.074707,0.469586,0.000001,false,0.257697
"correct-blow",206,11,16000,false,0.247918,0.263595,0.000600,"candidate: collecting",0.009257,0.081301,0.612500,4990.220215,0.121349,0.027423,false,0.197629
"correct-blow",224,12,16000,false,0.253764,0.291136,0.000600,"candidate: collecting",0.002871,0.018067,0.784375,6611.387695,0.029548,0.002637,false,0.146291
"correct-blow",243,13,16000,false,0.257973,0.000000,0.000600,"candidate: collecting",0.000454,0.001862,0.709375,4461.526855,0.444106,0.000066,false,0.203176
"correct-blow",263,14,16000,false,0.261004,0.000000,0.000600,"candidate: collecting",0.000114,0.000336,0.637500,1965.392700,0.652290,0.000004,false,0.131765
"correct-blow",283,15,16000,false,0.263186,0.380499,0.000600,"candidate: collecting",0.000744,0.004639,0.525000,940.284485,0.065513,0.000177,false,0.117440
"correct-blow",303,16,16000,false,0.264757,0.000000,0.000600,"candidate: collecting",0.000133,0.000549,0.500000,888.336060,0.409215,0.000006,false,0.267441
"correct-blow",324,17,16000,false,0.226062,0.000000,0.000600,"candidate: too short",0.000133,0.000458,0.446875,1755.876343,0.753171,0.000006,false,0.131765
"correct-blow",345,18,16000,false,0.185371,0.000000,0.000600,"ambient",0.000083,0.000214,0.440625,1448.364502,0.702414,0.000002,false,0.170968
"correct-blow",363,19,16000,false,0.152004,0.000000,0.000600,"ambient",0.000079,0.000244,0.512500,1291.105225,0.684444,0.000002,false,0.112941
"correct-blow",383,20,16000,false,0.124643,0.000000,0.000600,"ambient",0.000073,0.000214,0.406250,1595.453613,0.660903,0.000002,false,0.140688
"correct-blow",403,21,16000,false,0.102207,0.000000,0.000600,"ambient",0.000067,0.000183,0.518750,2065.121826,0.744882,0.000001,false,0.112941
"correct-blow",423,22,16000,false,0.083810,0.000000,0.000600,"ambient",0.000070,0.000183,0.490625,1347.867554,0.811381,0.000002,false,0.131765
"correct-blow",444,23,16000,false,0.068724,0.000000,0.000600,"ambient",0.000071,0.000214,0.559375,596.996521,0.395613,0.000002,false,0.184684
"correct-blow",470,24,16000,false,0.056354,0.288787,0.000613,"ambient",0.000824,0.005615,0.746875,6255.531738,0.037376,0.000217,false,0.249735
"correct-blow",484,25,16000,false,0.046210,0.000000,0.000617,"ambient",0.000666,0.002472,0.675000,5377.973633,0.090347,0.000142,false,0.112941
"correct-blow",508,26,16000,false,0.212347,0.286616,0.000617,"candidate: collecting",0.006082,0.031007,0.709375,5078.401367,0.044614,0.011838,false,0.094118
"correct-blow",527,27,16000,false,0.201975,0.237342,0.000617,"candidate: collecting",0.001182,0.005860,0.759375,5043.139648,0.208859,0.000447,false,0.169412
"correct-blow",545,28,16000,false,0.194508,0.000000,0.000616,"candidate: collecting",0.000170,0.001068,0.640625,1487.149170,0.731156,0.000009,false,0.150588
"correct-blow",567,29,16000,false,0.189131,0.000000,0.000616,"candidate: collecting",0.000085,0.000305,0.512500,1943.387329,0.744062,0.000002,false,0.131765
"correct-blow",586,30,16000,false,0.185260,0.000000,0.000615,"candidate: collecting",0.000079,0.000244,0.503125,1489.384399,0.656176,0.000002,false,0.131765
"correct-blow",608,31,16000,false,0.182472,0.000000,0.000615,"candidate: collecting",0.000071,0.000244,0.484375,1457.068970,0.790204,0.000002,false,0.150588
"correct-blow",628,32,16000,false,0.166017,0.000000,0.000614,"candidate: too short",0.000065,0.000214,0.521875,2000.939453,0.746094,0.000001,false,0.112941
"correct-blow",646,33,16000,false,0.136134,0.000000,0.000600,"ambient",0.000080,0.000214,0.525000,2211.700195,0.642803,0.000002,false,0.150588
"correct-blow",667,34,16000,false,0.111630,0.000000,0.000600,"ambient",0.000071,0.000214,0.612500,1247.828979,0.698294,0.000002,false,0.150588
"correct-blow",685,35,16000,false,0.091536,0.000000,0.000600,"ambient",0.000070,0.000244,0.478125,1831.889893,0.612532,0.000002,false,0.112941
"correct-blow",707,36,16000,false,0.075060,0.000000,0.000600,"ambient",0.000073,0.000244,0.550000,1282.862305,0.570017,0.000002,false,0.156404
"correct-blow",727,37,16000,false,0.061549,0.000000,0.000600,"ambient",0.000071,0.000214,0.568750,1007.250122,0.652395,0.000002,false,0.112941
"correct-blow",745,38,16000,false,0.050470,0.000000,0.000600,"ambient",0.000066,0.000183,0.465625,1348.376587,0.707101,0.000001,false,0.112941
"correct-blow",768,39,16000,false,0.041386,0.000000,0.000600,"ambient",0.000067,0.000183,0.553125,929.425720,0.532774,0.000001,false,0.152521
"correct-blow",785,40,16000,false,0.033936,0.000000,0.000600,"ambient",0.000070,0.000214,0.503125,1925.095825,0.563688,0.000002,false,0.161843
"correct-blow",806,41,16000,false,0.027828,0.000000,0.000600,"ambient",0.000067,0.000244,0.521875,954.463074,0.698867,0.000001,false,0.153608
"correct-blow",827,42,16000,false,0.022819,0.000000,0.000600,"ambient",0.000098,0.000305,0.328125,429.964081,0.246286,0.000003,false,0.322225
"correct-blow",845,43,16000,false,0.195973,0.787441,0.000600,"candidate: collecting",0.002266,0.005676,0.046875,180.929184,0.026788,0.001644,false,0.660798
"correct-blow",867,44,16000,false,0.310987,0.675682,0.000600,"candidate: collecting",0.011202,0.022065,0.028125,191.866577,0.033230,0.040153,false,0.793294
"correct-blow",884,45,16000,false,0.448422,0.795382,0.000600,"candidate: collecting",0.044607,0.124668,0.046875,187.441315,0.005623,0.636727,false,0.795407
"correct-blow",907,46,16000,false,0.547273,0.611290,0.000600,"candidate: collecting",0.036823,0.075777,0.018750,122.250511,0.003644,0.433897,false,0.794792
"correct-blow",927,47,16000,false,0.623638,0.752442,0.000600,"candidate: collecting",0.063755,0.184393,0.040625,167.250534,0.007304,1.300712,false,0.828033
"correct-blow",947,48,16000,false,0.677480,0.675430,0.000600,"candidate: collecting",0.034086,0.091128,0.028125,167.626984,0.014320,0.371797,false,0.796950
"correct-blow",967,49,16000,false,0.712169,0.791611,0.000600,"candidate: collecting",0.069002,0.194678,0.046875,179.019638,0.011332,1.523602,false,0.739633
"correct-blow",985,50,16000,false,0.733690,0.722646,0.000600,"candidate: collecting",0.064510,0.180609,0.034375,201.272079,0.009348,1.331698,false,0.762168
"correct-blow",1005,51,16000,false,0.750835,0.627518,0.000600,"candidate: collecting",0.018369,0.053713,0.021875,120.696808,0.010786,0.107975,false,0.845052
"correct-blow",1027,52,16000,false,0.764986,0.714753,0.000600,"candidate: collecting",0.051970,0.148595,0.034375,161.325653,0.003106,0.864283,false,0.770948
"correct-blow",1046,53,16000,false,0.771938,0.759715,0.000601,"candidate: possible blow",0.049456,0.111484,0.037500,289.969635,0.020555,0.782688,false,0.622253
"correct-blow",1067,54,16000,false,0.778414,0.612052,0.000601,"candidate: possible blow",0.018464,0.048494,0.018750,125.274635,0.003569,0.109096,false,0.802440
"correct-blow",1085,55,16000,false,0.785964,0.681222,0.000601,"candidate: possible blow",0.010070,0.029389,0.028125,184.942795,0.009121,0.032448,false,0.753348
"correct-blow",1106,56,16000,false,0.793563,0.573921,0.000601,"candidate: possible blow",0.003547,0.009796,0.012500,125.122482,0.005547,0.004025,false,0.750357
"correct-blow",1127,57,16000,false,0.801494,0.738236,0.000601,"candidate: possible blow",0.002683,0.006317,0.040625,106.409950,0.005084,0.002303,false,0.761383
"correct-blow",1146,58,16000,false,0.808643,0.678631,0.000601,"candidate: possible blow",0.003755,0.007141,0.031250,89.688805,0.002644,0.004512,false,0.767003
"correct-blow",1167,59,16000,false,0.813791,0.000000,0.000601,"candidate: possible blow",0.000586,0.001801,0.237500,115.239235,0.042840,0.000110,false,0.532564
"correct-blow",1184,60,16000,false,0.817497,0.000000,0.000600,"candidate: possible blow",0.000089,0.000244,0.493750,1464.271851,0.761552,0.000003,false,0.112941
"correct-blow",1207,61,16000,false,0.820166,0.000000,0.000600,"candidate: possible blow",0.000084,0.000275,0.556250,2465.307617,0.657794,0.000002,false,0.131765
"correct-blow",1227,62,16000,false,0.822087,0.000000,0.000600,"candidate: possible blow",0.000088,0.000244,0.553125,1389.661377,0.839456,0.000002,false,0.112941
"correct-blow",1246,63,16000,true,0.832590,0.000000,0.000600,"blow confirmed: template event",0.000079,0.000275,0.550000,1511.312500,0.670788,0.000002,false,0.131765
"correct-blow",1267,64,16000,false,0.666072,0.000000,0.000600,"refractory",0.000076,0.000305,0.562500,1576.812256,0.627448,0.000002,false,0.155811
"correct-blow",1285,65,16000,false,0.532858,0.000000,0.000600,"refractory",0.000078,0.000214,0.556250,2039.531982,0.594204,0.000002,false,0.094118
"correct-blow",1305,66,16000,false,0.426286,0.000000,0.000600,"refractory",0.000073,0.000244,0.515625,2151.637695,0.598148,0.000002,false,0.131765
"correct-blow",1326,67,16000,false,0.341029,0.000000,0.000600,"refractory",0.000077,0.000244,0.512500,1924.057373,0.318025,0.000002,false,0.112941
"correct-blow",1346,68,16000,false,0.272823,0.000000,0.000600,"refractory",0.000075,0.000214,0.496875,2198.369629,0.699226,0.000002,false,0.112941
"correct-blow",1370,69,16000,false,0.218259,0.000000,0.000600,"refractory",0.000077,0.000214,0.500000,1599.652954,0.489637,0.000002,false,0.171465
"correct-blow",1386,70,16000,false,0.174607,0.000000,0.000600,"refractory",0.000079,0.000214,0.575000,1707.815552,0.724846,0.000002,false,0.112941
"correct-blow",1404,71,16000,false,0.139685,0.000000,0.000600,"refractory",0.000073,0.000183,0.556250,2020.674805,0.717601,0.000002,false,0.169412
"correct-blow",1428,72,16000,false,0.114542,0.000000,0.000600,"ambient",0.000067,0.000183,0.540625,2666.261719,0.601500,0.000001,false,0.150588
"correct-blow",1446,73,16000,false,0.093925,0.000000,0.000600,"ambient",0.000071,0.000244,0.562500,1086.639404,0.592260,0.000002,false,0.131765
"correct-blow",1467,74,16000,false,0.077018,0.000000,0.000600,"ambient",0.000069,0.000214,0.525000,2587.255859,0.692770,0.000002,false,0.131765
"correct-blow",1486,75,16000,false,0.063155,0.000000,0.000600,"ambient",0.000072,0.000214,0.534375,2288.408936,0.827192,0.000002,false,0.112941
"correct-blow",1505,76,16000,false,0.051787,0.000000,0.000600,"ambient",0.000078,0.000214,0.525000,1515.673706,0.602120,0.000002,false,0.131765
"correct-blow",1527,77,16000,false,0.042465,0.000000,0.000600,"ambient",0.000075,0.000244,0.503125,810.745483,0.453519,0.000002,false,0.218418
"correct-blow",1546,78,16000,false,0.034822,0.000000,0.000600,"ambient",0.000081,0.000244,0.584375,1315.584106,0.499916,0.000002,false,0.142097
"correct-blow",1566,79,16000,false,0.028554,0.000000,0.000600,"ambient",0.000077,0.000214,0.503125,1893.399658,0.602079,0.000002,false,0.134899
"correct-blow",1583,80,16000,false,0.023414,0.000000,0.000600,"ambient",0.000076,0.000214,0.553125,1115.146973,0.432443,0.000002,false,0.138567
"correct-blow",1607,81,16000,false,0.019199,0.000000,0.000600,"ambient",0.000076,0.000244,0.528125,2258.904053,0.680343,0.000002,false,0.112941
"correct-blow",1627,82,16000,false,0.015744,0.000000,0.000600,"ambient",0.000079,0.000275,0.556250,1333.187012,0.659806,0.000002,false,0.150588
"correct-blow",1647,83,16000,false,0.012910,0.000000,0.000600,"ambient",0.000075,0.000244,0.490625,1616.193726,0.691686,0.000002,false,0.112941
"correct-blow",1667,84,16000,false,0.010586,0.000000,0.000600,"ambient",0.000068,0.000183,0.521875,1829.870483,0.482725,0.000001,false,0.131765
"correct-blow",1686,85,16000,false,0.008681,0.000000,0.000600,"ambient",0.000075,0.000244,0.512500,2554.466797,0.563602,0.000002,false,0.131765
"correct-blow",1705,86,16000,false,0.007118,0.000000,0.000600,"ambient",0.000069,0.000214,0.478125,1448.638672,0.585898,0.000002,false,0.131765
"correct-blow",1728,87,16000,false,0.005837,0.000000,0.000600,"ambient",0.000070,0.000183,0.534375,2155.972656,0.582017,0.000002,false,0.176741
"correct-blow",1746,88,16000,false,0.004786,0.000000,0.000600,"ambient",0.000073,0.000214,0.518750,1561.273438,0.659984,0.000002,false,0.112941
"correct-blow",1766,89,16000,false,0.003925,0.000000,0.000600,"ambient",0.000077,0.000214,0.525000,1008.819946,0.629303,0.000002,false,0.130556
"correct-blow",1787,90,16000,false,0.003218,0.450014,0.000600,"ambient",0.000905,0.002838,0.293750,236.544434,0.059358,0.000262,false,0.610860
"correct-blow",1806,91,16000,false,0.002639,0.430225,0.000608,"ambient",0.000738,0.002075,0.165625,107.393227,0.020088,0.000174,false,0.705116
"correct-blow",1826,92,16000,false,0.002164,0.000000,0.000600,"ambient",0.000103,0.000305,0.412500,587.001831,0.358262,0.000003,false,0.266823
"correct-blow",1847,93,16000,false,0.001774,0.000000,0.000600,"ambient",0.000081,0.000214,0.590625,2410.314209,0.678044,0.000002,false,0.150588
"correct-blow",1868,94,16000,false,0.001455,0.000000,0.000600,"ambient",0.000073,0.000214,0.531250,1403.398315,0.766833,0.000002,false,0.131765
