label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"correct-blow",-20,0,16000,false,0.298694,0.000000,0.000600,"candidate: collecting",0.000072,0.000183,0.540625,2877.421875,0.621908,0.000002,false,0.177534
"correct-blow",5,1,16000,false,0.322249,0.000000,0.000600,"candidate: collecting",0.000071,0.000214,0.550000,2421.753662,0.681767,0.000002,false,0.131765
"correct-blow",23,2,16000,false,0.339208,0.000000,0.000600,"candidate: collecting",0.000064,0.000183,0.562500,1548.342651,0.598228,0.000001,false,0.112941
"correct-blow",40,3,16000,false,0.289244,0.000000,0.000600,"candidate: too short",0.000073,0.000214,0.531250,962.197449,0.562737,0.000002,false,0.174522
"correct-blow",64,4,16000,false,0.237180,0.000000,0.000600,"ambient",0.000084,0.000244,0.606250,1561.254761,0.611773,0.000002,false,0.112941
"correct-blow",78,5,16000,false,0.194487,0.000000,0.000600,"ambient",0.000086,0.000244,0.587500,1741.078247,0.724944,0.000002,false,0.112941
"correct-blow",97,6,16000,false,0.159480,0.000000,0.000600,"ambient",0.000071,0.000214,0.553125,3046.304443,0.786523,0.000002,false,0.131765
"correct-blow",117,7,16000,false,0.130773,0.000000,0.000600,"ambient",0.000072,0.000214,0.531250,1086.593018,0.680827,0.000002,false,0.112941
"correct-blow",140,8,16000,false,0.107234,0.000000,0.000600,"ambient",0.000080,0.000214,0.625000,2564.088379,0.467347,0.000002,false,0.150588
"correct-blow",162,9,16000,false,0.087932,0.000000,0.000600,"ambient",0.000073,0.000183,0.534375,1368.859253,0.460994,0.000002,false,0.136777
"correct-blow",179,10,16000,false,0.072104,0.000000,0.000600,"ambient",0.000075,0.000214,0.584375,2043.790283,0.577654,0.000002,false,0.131765
"correct-blow",197,11,16000,false,0.059125,0.000000,0.000600,"ambient",0.000066,0.000183,0.518750,950.315979,0.641536,0.000001,false,0.094118
"correct-blow",216,12,16000,false,0.048483,0.000000,0.000600,"ambient",0.000068,0.000183,0.484375,1181.961914,0.777937,0.000001,false,0.112941
"correct-blow",238,13,16000,false,0.039756,0.000000,0.000600,"ambient",0.000076,0.000244,0.518750,1343.984253,0.759583,0.000002,false,0.112941
