label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"false-steady-blow",-11,0,16000,false,0.000047,0.000000,0.000600,"ambient",0.000050,0.000122,0.340625,939.663513,0.545517,0.000001,false,0.158347
"false-steady-blow",10,1,16000,false,0.000039,0.000000,0.000600,"ambient",0.000051,0.000122,0.331250,683.055115,0.448755,0.000001,false,0.198699
"false-steady-blow",34,2,16000,false,0.000032,0.000000,0.000600,"ambient",0.000051,0.000153,0.365625,1252.258667,0.487686,0.000001,false,0.236988
"false-steady-blow",49,3,16000,false,0.000026,0.000000,0.000600,"ambient",0.000050,0.000122,0.321875,930.474976,0.719350,0.000001,false,0.112941
"false-steady-blow",68,4,16000,false,0.000021,0.000000,0.000600,"ambient",0.000050,0.000153,0.368750,1067.779419,0.784271,0.000001,false,0.131765
"false-steady-blow",89,5,16000,false,0.000018,0.000000,0.000600,"ambient",0.000053,0.000153,0.346875,550.476624,0.503957,0.000001,false,0.155014
"false-steady-blow",113,6,16000,false,0.000014,0.000000,0.000600,"ambient",0.000051,0.000153,0.337500,1165.191284,0.594570,0.000001,false,0.112941
"false-steady-blow",131,7,16000,false,0.000012,0.000000,0.000600,"ambient",0.000051,0.000153,0.365625,974.725098,0.415859,0.000001,false,0.235366
"false-steady-blow",149,8,16000,false,0.000010,0.000000,0.000600,"ambient",0.000052,0.000153,0.368750,1149.648926,0.403827,0.000001,false,0.187087
"false-steady-blow",167,9,16000,false,0.000008,0.000000,0.000600,"ambient",0.000071,0.000183,0.290625,398.210388,0.247617,0.000002,false,0.307570
"false-steady-blow",187,10,16000,false,0.000006,0.000000,0.000600,"ambient",0.000434,0.002625,0.212500,728.976563,0.355188,0.000060,false,0.209421
"false-steady-blow",206,11,16000,false,0.000005,0.337341,0.000608,"ambient",0.000727,0.003327,0.209375,979.242615,0.177628,0.000169,false,0.258012
"false-steady-blow",227,12,16000,false,0.000004,0.000000,0.000600,"ambient",0.000057,0.000183,0.365625,1034.313354,0.556024,0.000001,false,0.097193
"false-steady-blow",249,13,16000,false,0.000004,0.000000,0.000600,"ambient",0.000056,0.000183,0.406250,1198.713623,0.617095,0.000001,false,0.189743
"false-steady-blow",266,14,16000,false,0.000003,0.000000,0.000600,"ambient",0.000052,0.000153,0.353125,892.892578,0.693674,0.000001,false,0.131765
"false-steady-blow",286,15,16000,false,0.000002,0.000000,0.000600,"ambient",0.000050,0.000183,0.346875,1096.395020,0.576107,0.000001,false,0.112941
"false-steady-blow",307,16,16000,false,0.000002,0.000000,0.000600,"ambient",0.000051,0.000153,0.381250,995.085510,0.604853,0.000001,false,0.131765
"false-steady-blow",326,17,16000,false,0.000002,0.000000,0.000600,"ambient",0.000051,0.000183,0.318750,618.689148,0.601359,0.000001,false,0.112941
"false-steady-blow",348,18,16000,false,0.000001,0.000000,0.000600,"ambient",0.000052,0.000122,0.368750,955.499512,0.691839,0.000001,false,0.149231
"false-steady-blow",372,19,16000,false,0.000001,0.000000,0.000600,"ambient",0.000052,0.000153,0.343750,1053.666138,0.600114,0.000001,false,0.170349
"false-steady-blow",390,20,16000,false,0.000001,0.000000,0.000600,"ambient",0.000051,0.000153,0.334375,630.011597,0.501542,0.000001,false,0.193139
"false-steady-blow",409,21,16000,false,0.000001,0.000000,0.000600,"ambient",0.000054,0.000214,0.356250,908.281433,0.714595,0.000001,false,0.112941
"false-steady-blow",428,22,16000,false,0.000001,0.000000,0.000600,"ambient",0.000053,0.000153,0.337500,945.465637,0.671589,0.000001,false,0.114216
"false-steady-blow",447,23,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.340625,1015.680908,0.575777,0.000001,false,0.168657
"false-steady-blow",467,24,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.381250,769.431824,0.459507,0.000001,false,0.138541
"false-steady-blow",486,25,16000,false,0.000000,0.000000,0.000600,"ambient",0.000492,0.002106,0.203125,1226.151978,0.050365,0.000078,false,0.414935
"false-steady-blow",506,26,16000,false,0.000000,0.000000,0.000600,"ambient",0.000588,0.001587,0.237500,1779.287476,0.024162,0.000111,false,0.227310
"false-steady-blow",527,27,16000,false,0.000000,0.000000,0.000600,"ambient",0.000375,0.000916,0.225000,1694.540527,0.128622,0.000045,false,0.346740
"false-steady-blow",549,28,16000,false,0.000000,0.000000,0.000600,"ambient",0.000337,0.001068,0.240625,1746.322754,0.028075,0.000036,false,0.434238
"false-steady-blow",575,29,16000,false,0.000000,0.000000,0.000600,"ambient",0.000172,0.000549,0.250000,1625.223633,0.246255,0.000009,false,0.268333
"false-steady-blow",588,30,16000,false,0.000000,0.000000,0.000600,"ambient",0.000091,0.000244,0.293750,1470.211426,0.279369,0.000003,false,0.380783
"false-steady-blow",609,31,16000,false,0.000000,0.000000,0.000600,"ambient",0.000063,0.000183,0.309375,903.139709,0.634173,0.000001,false,0.131765
"false-steady-blow",630,32,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.365625,715.761292,0.675182,0.000001,false,0.117794
"false-steady-blow",652,33,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.321875,1171.504517,0.739264,0.000001,false,0.131765
"false-steady-blow",674,34,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000122,0.371875,1465.382080,0.603976,0.000001,false,0.131765
"false-steady-blow",688,35,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.343750,893.708252,0.694237,0.000001,false,0.131765
"false-steady-blow",708,36,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000122,0.378125,1027.388672,0.642745,0.000001,false,0.131765
"false-steady-blow",730,37,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.368750,1126.469116,0.517383,0.000001,false,0.150588
"false-steady-blow",751,38,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.393750,860.028564,0.606798,0.000001,false,0.194195
"false-steady-blow",775,39,16000,false,0.000000,0.000000,0.000600,"ambient",0.000049,0.000122,0.396875,1025.523804,0.643873,0.000001,false,0.112941
"false-steady-blow",789,40,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.334375,1150.921509,0.483525,0.000001,false,0.176853
"false-steady-blow",808,41,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.331250,1139.954468,0.666138,0.000001,false,0.139890
"false-steady-blow",830,42,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.312500,997.706848,0.587779,0.000001,false,0.131765
"false-steady-blow",852,43,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.340625,925.037170,0.517424,0.000001,false,0.186424
"false-steady-blow",874,44,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000122,0.296875,1206.332520,0.448122,0.000001,false,0.094118
"false-steady-blow",890,45,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.331250,1081.384888,0.557102,0.000001,false,0.150588
"false-steady-blow",907,46,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.356250,1345.288696,0.748739,0.000001,false,0.131765
"false-steady-blow",930,47,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000183,0.393750,904.386597,0.684327,0.000001,false,0.136022
"false-steady-blow",951,48,16000,false,0.000000,0.000000,0.000600,"ambient",0.000055,0.000153,0.359375,808.002686,0.543521,0.000001,false,0.186187
"false-steady-blow",971,49,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000122,0.365625,962.573303,0.636220,0.000001,false,0.094118
"false-steady-blow",990,50,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.287500,986.388733,0.561233,0.000001,false,0.137077
"false-steady-blow",1008,51,16000,false,0.000000,0.000000,0.000600,"ambient",0.000056,0.000153,0.353125,1508.441406,0.537942,0.000001,false,0.186305
"false-steady-blow",1030,52,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.415625,912.007141,0.533304,0.000001,false,0.192563
"false-steady-blow",1051,53,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.356250,940.146729,0.795059,0.000001,false,0.112941
"false-steady-blow",1071,54,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000183,0.350000,1037.228760,0.664133,0.000001,false,0.131765
"false-steady-blow",1089,55,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000122,0.328125,986.789551,0.698765,0.000001,false,0.131765
"false-steady-blow",1110,56,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.356250,922.646240,0.539068,0.000001,false,0.131765
"false-steady-blow",1131,57,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.340625,918.246765,0.620001,0.000001,false,0.142299
"false-steady-blow",1151,58,16000,false,0.000000,0.000000,0.000600,"ambient",0.000048,0.000122,0.318750,742.940979,0.529374,0.000001,false,0.145412
"false-steady-blow",1171,59,16000,false,0.000000,0.000000,0.000600,"ambient",0.000048,0.000122,0.321875,1230.600342,0.683643,0.000001,false,0.150588
"false-steady-blow",1189,60,16000,false,0.180000,0.770393,0.000600,"candidate: collecting",0.005439,0.027039,0.093750,110.336914,0.013596,0.009465,false,0.840551
"false-steady-blow",1209,61,16000,false,0.293510,0.689043,0.000600,"candidate: collecting",0.077533,0.426557,0.028125,211.719864,0.004869,1.923644,false,0.734168
"false-steady-blow",1230,62,16000,false,0.429041,0.722927,0.000600,"candidate: collecting",0.185227,0.458113,0.034375,195.902573,0.004034,10.978881,false,0.742522
"false-steady-blow",1251,63,16000,false,0.518940,0.817300,0.000600,"candidate: collecting",0.166334,0.416059,0.050000,231.662186,0.031095,8.853389,false,0.667673
"false-steady-blow",1273,64,16000,false,0.573326,0.867937,0.000600,"candidate: collecting",0.172657,0.511155,0.056250,283.876953,0.029850,9.539342,false,0.526566
"false-steady-blow",1288,65,16000,false,0.610607,0.847451,0.000600,"candidate: collecting",0.161443,0.436811,0.056250,212.030457,0.039596,8.340444,false,0.649541
"false-steady-blow",1310,66,16000,false,0.642051,0.674552,0.000600,"candidate: collecting",0.093933,0.235450,0.028125,159.830765,0.010892,2.823485,false,0.831299
"false-steady-blow",1330,67,16000,false,0.668939,0.755182,0.000600,"candidate: collecting",0.164957,0.435804,0.040625,186.304413,0.013698,8.707461,false,0.849203
