label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"random-audio",35,0,16000,false,0.000000,0.000000,0.000600,"ambient",0.000011,0.000061,0.068750,190.452423,0.179591,0.000000,false,0.379519
"random-audio",93,1,16000,false,0.180000,0.225273,0.000600,"candidate: collecting",0.001117,0.005036,0.665625,5416.285645,0.249090,0.000399,false,0.281500
"random-audio",112,2,16000,false,0.174198,0.204691,0.000600,"candidate: collecting",0.001016,0.003265,0.690625,3358.401855,0.317696,0.000330,false,0.206355
"random-audio",127,3,16000,false,0.164511,0.264305,0.000600,"candidate: collecting",0.001183,0.004547,0.718750,4885.439941,0.118983,0.000448,false,0.207950
"random-audio",149,4,16000,false,0.157536,0.254302,0.000600,"candidate: collecting",0.001088,0.003784,0.659375,5698.592773,0.152328,0.000379,false,0.126931
"random-audio",166,5,16000,false,0.152514,0.267710,0.000600,"candidate: collecting",0.000901,0.002625,0.631250,5537.312988,0.107632,0.000260,false,0.224671
"random-audio",185,6,16000,false,0.148898,0.235597,0.000600,"candidate: collecting",0.000879,0.002350,0.659375,4231.367188,0.214678,0.000247,false,0.150588
"random-audio",205,7,16000,false,0.146295,0.272475,0.000600,"candidate: collecting",0.000987,0.002533,0.631250,6181.952148,0.091750,0.000311,false,0.201039
"random-audio",225,8,16000,false,0.144420,0.272225,0.000600,"candidate: collecting",0.000998,0.002838,0.643750,5708.791992,0.092583,0.000319,false,0.131765
"random-audio",244,9,16000,false,0.140606,0.263429,0.000600,"candidate: too short",0.000972,0.003479,0.606250,4709.590820,0.121902,0.000303,false,0.150588
"random-audio",266,10,16000,false,0.115297,0.267313,0.000600,"candidate: spectral mismatch",0.000941,0.002747,0.662500,4475.919922,0.108958,0.000283,false,0.165508
"random-audio",285,11,16000,false,0.094544,0.253935,0.000601,"candidate: spectral mismatch",0.001029,0.003632,0.709375,5122.526855,0.153551,0.000339,false,0.210557
"random-audio",306,12,16000,false,0.077526,0.177158,0.000601,"candidate: spectral mismatch",0.000946,0.003327,0.640625,4396.458984,0.409474,0.000286,false,0.169412
"random-audio",348,13,16000,false,0.063571,0.271262,0.000601,"candidate: spectral mismatch",0.001005,0.003296,0.659375,5587.125000,0.095792,0.000323,false,0.161458
"random-audio",355,14,16000,false,0.052128,0.289135,0.000601,"candidate: spectral mismatch",0.000996,0.002625,0.640625,7034.625000,0.036217,0.000317,false,0.094118
"random-audio",370,15,16000,false,0.042745,0.251161,0.000601,"noise rejected",0.000940,0.002350,0.600000,5077.067871,0.162798,0.000283,false,0.169412
"random-audio",387,16,16000,false,0.035051,0.247968,0.000601,"candidate: spectral mismatch",0.000941,0.002808,0.609375,5588.742188,0.173442,0.000283,false,0.324426
"random-audio",405,17,16000,false,0.028742,0.280764,0.000601,"candidate: spectral mismatch",0.001045,0.003327,0.646875,6542.030762,0.064120,0.000350,false,0.112941
"random-audio",426,18,16000,false,0.023568,0.279598,0.000601,"candidate: spectral mismatch",0.000943,0.002838,0.646875,5811.704102,0.068006,0.000285,false,0.150588
"random-audio",447,19,16000,false,0.019326,0.237555,0.000601,"candidate: spectral mismatch",0.000935,0.002686,0.578125,4832.411133,0.208152,0.000280,false,0.212998
"random-audio",466,20,16000,false,0.015847,0.000000,0.000601,"ambient",0.000600,0.002350,0.534375,5296.338867,0.131503,0.000115,false,0.214383
"random-audio",484,21,16000,false,0.012995,0.000000,0.000600,"ambient",0.000346,0.001190,0.581250,4589.703613,0.328265,0.000038,false,0.262975
"random-audio",506,22,16000,false,0.010656,0.000000,0.000600,"ambient",0.000276,0.000946,0.659375,5612.144043,0.202352,0.000024,false,0.239205
"random-audio",528,23,16000,false,0.008738,0.000000,0.000600,"ambient",0.000198,0.000702,0.609375,5623.923340,0.281557,0.000012,false,0.169851
"random-audio",554,24,16000,false,0.007165,0.000000,0.000600,"ambient",0.000157,0.000519,0.518750,3781.869873,0.376821,0.000008,false,0.155828
"random-audio",569,25,16000,false,0.005875,0.000000,0.000600,"ambient",0.000165,0.000580,0.425000,1053.092407,0.224060,0.000009,false,0.265307
"random-audio",587,26,16000,false,0.004818,0.000000,0.000600,"ambient",0.000169,0.000519,0.521875,4454.482422,0.493487,0.000009,false,0.197835
"random-audio",607,27,16000,false,0.003951,0.000000,0.000600,"ambient",0.000142,0.000427,0.509375,3400.876221,0.607226,0.000006,false,0.112941
"random-audio",627,28,16000,false,0.003239,0.000000,0.000600,"ambient",0.000124,0.000336,0.540625,2646.973389,0.581033,0.000005,false,0.150588
