label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"background-quiet",-4,0,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.359375,1503.815918,0.643170,0.000001,false,0.150588
"background-quiet",15,1,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.371875,1283.102783,0.601507,0.000001,false,0.131765
"background-quiet",34,2,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.371875,975.242188,0.656376,0.000001,false,0.112941
"background-quiet",52,3,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000122,0.321875,976.935791,0.571153,0.000001,false,0.152957
"background-quiet",73,4,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.387500,892.896851,0.483802,0.000001,false,0.143153
"background-quiet",92,5,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.371875,1068.704224,0.692695,0.000001,false,0.131765
"background-quiet",112,6,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.340625,1112.181274,0.535724,0.000001,false,0.166105
"background-quiet",132,7,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.409375,835.377380,0.530750,0.000001,false,0.201456
"background-quiet",153,8,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000183,0.384375,966.551697,0.699532,0.000001,false,0.131765
"background-quiet",172,9,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.353125,1088.227295,0.766084,0.000001,false,0.112941
"background-quiet",194,10,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000122,0.350000,867.935425,0.599336,0.000001,false,0.122471
"background-quiet",215,11,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000122,0.337500,717.526062,0.576268,0.000001,false,0.182850
"background-quiet",233,12,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.403125,865.861023,0.367817,0.000001,false,0.223211
"background-quiet",255,13,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.390625,708.966675,0.600873,0.000001,false,0.112941
"background-quiet",274,14,16000,false,0.000000,0.000000,0.000600,"ambient",0.000049,0.000122,0.387500,767.130066,0.519963,0.000001,false,0.150205
"background-quiet",293,15,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000122,0.353125,1141.668823,0.492613,0.000001,false,0.131765
"background-quiet",312,16,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.396875,1535.874878,0.488042,0.000001,false,0.178072
"background-quiet",335,17,16000,false,0.000000,0.000000,0.000600,"ambient",0.000057,0.000214,0.400000,1063.064087,0.544579,0.000001,false,0.131765
"background-quiet",356,18,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.378125,797.944031,0.502672,0.000001,false,0.134650
"background-quiet",375,19,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000122,0.328125,741.133911,0.484153,0.000001,false,0.152945
"background-quiet",395,20,16000,false,0.000000,0.000000,0.000600,"ambient",0.000054,0.000153,0.331250,608.509033,0.379472,0.000001,false,0.187477
"background-quiet",417,21,16000,false,0.000000,0.000000,0.000600,"ambient",0.000048,0.000153,0.287500,830.559509,0.444090,0.000001,false,0.186072
"background-quiet",433,22,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000153,0.421875,900.031555,0.708568,0.000001,false,0.131765
"background-quiet",452,23,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000183,0.365625,1132.693970,0.792334,0.000001,false,0.112941
"background-quiet",472,24,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.400000,1344.619019,0.715995,0.000001,false,0.131765
"background-quiet",493,25,16000,false,0.000000,0.000000,0.000600,"ambient",0.000049,0.000153,0.362500,1150.210449,0.831823,0.000001,false,0.112941
"background-quiet",514,26,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.343750,1874.132690,0.534198,0.000001,false,0.131765
"background-quiet",533,27,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.318750,599.567383,0.494043,0.000001,false,0.143586
"background-quiet",555,28,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000122,0.346875,1077.496094,0.627183,0.000001,false,0.112941
"background-quiet",594,29,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.346875,1012.041748,0.489398,0.000001,false,0.230985
"background-quiet",598,30,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000122,0.346875,1480.312012,0.468919,0.000001,false,0.158516
"background-quiet",612,31,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000122,0.312500,848.652832,0.516878,0.000001,false,0.165807
"background-quiet",634,32,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000153,0.356250,678.446594,0.583711,0.000001,false,0.131765
"background-quiet",655,33,16000,false,0.000000,0.000000,0.000600,"ambient",0.000051,0.000153,0.390625,918.766724,0.600745,0.000001,false,0.174994
"background-quiet",678,34,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000183,0.337500,883.443176,0.586926,0.000001,false,0.131765
"background-quiet",692,35,16000,false,0.000000,0.000000,0.000600,"ambient",0.000052,0.000153,0.371875,1489.416260,0.760717,0.000001,false,0.112941
"background-quiet",712,36,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.368750,709.347290,0.576611,0.000001,false,0.178594
"background-quiet",734,37,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000153,0.331250,1323.274414,0.516868,0.000001,false,0.159742
"background-quiet",755,38,16000,false,0.000000,0.000000,0.000600,"ambient",0.000050,0.000153,0.350000,1074.486816,0.636083,0.000001,false,0.112941
"background-quiet",777,39,16000,false,0.000000,0.000000,0.000600,"ambient",0.000053,0.000183,0.396875,1103.928711,0.603210,0.000001,false,0.149154
