label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"correct-blow-far",-14,0,16000,false,0.000030,0.000000,0.000600,"ambient",0.000060,0.000183,0.312500,823.222229,0.336970,0.000001,false,0.241740
"correct-blow-far",6,1,16000,false,0.000025,0.000000,0.000600,"ambient",0.000064,0.000214,0.271875,672.047241,0.346350,0.000001,false,0.223473
"correct-blow-far",26,2,16000,false,0.000020,0.000000,0.000600,"ambient",0.000076,0.000214,0.287500,556.013550,0.416868,0.000002,false,0.164334
"correct-blow-far",46,3,16000,false,0.000017,0.000000,0.000600,"ambient",0.000080,0.000244,0.318750,663.137451,0.312170,0.000002,false,0.236754
"correct-blow-far",66,4,16000,false,0.000014,0.000000,0.000600,"ambient",0.000084,0.000244,0.306250,766.229370,0.572741,0.000002,false,0.135496
"correct-blow-far",86,5,16000,false,0.000011,0.000000,0.000600,"ambient",0.000100,0.000397,0.378125,689.704468,0.390933,0.000003,false,0.142097
"correct-blow-far",106,6,16000,false,0.000009,0.000000,0.000600,"ambient",0.000092,0.000275,0.415625,702.289490,0.330327,0.000003,false,0.227295
"correct-blow-far",125,7,16000,false,0.000008,0.000000,0.000600,"ambient",0.000088,0.000275,0.406250,868.963989,0.365707,0.000003,false,0.174479
"correct-blow-far",147,8,16000,false,0.000006,0.000000,0.000600,"ambient",0.000095,0.000366,0.387500,881.566956,0.312151,0.000003,false,0.285385
"correct-blow-far",167,9,16000,false,0.000005,0.000000,0.000600,"ambient",0.000083,0.000214,0.396875,1080.889038,0.470562,0.000002,false,0.246489
"correct-blow-far",187,10,16000,false,0.000004,0.000000,0.000600,"ambient",0.000096,0.000305,0.340625,381.630676,0.209129,0.000003,false,0.323220
"correct-blow-far",206,11,16000,false,0.000003,0.000000,0.000600,"ambient",0.000077,0.000244,0.403125,800.735291,0.418458,0.000002,false,0.165569
"correct-blow-far",226,12,16000,false,0.000003,0.000000,0.000600,"ambient",0.000081,0.000214,0.365625,628.938171,0.470932,0.000002,false,0.263440
