label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"correct-blow-close",-11,0,16000,false,0.000154,0.000000,0.000600,"ambient",0.000086,0.000305,0.250000,445.058838,0.259119,0.000002,false,0.368932
"correct-blow-close",10,1,16000,false,0.000126,0.000000,0.000600,"ambient",0.000102,0.000305,0.250000,266.963440,0.199731,0.000003,false,0.396963
"correct-blow-close",30,2,16000,false,0.000104,0.000000,0.000600,"ambient",0.000088,0.000275,0.300000,446.549866,0.342464,0.000002,false,0.335722
"correct-blow-close",47,3,16000,false,0.000085,0.000000,0.000600,"ambient",0.000093,0.000244,0.265625,270.088135,0.198658,0.000003,false,0.391252
"correct-blow-close",69,4,16000,false,0.000070,0.000000,0.000600,"ambient",0.000098,0.000305,0.284375,250.128906,0.172769,0.000003,false,0.473336
"correct-blow-close",90,5,16000,false,0.000057,0.000000,0.000600,"ambient",0.000092,0.000244,0.300000,723.090210,0.441902,0.000003,false,0.250582
"correct-blow-close",110,6,16000,false,0.000047,0.000000,0.000600,"ambient",0.000086,0.000275,0.334375,447.297180,0.424322,0.000002,false,0.168304
"correct-blow-close",130,7,16000,false,0.000038,0.000000,0.000600,"ambient",0.000095,0.000275,0.250000,260.473999,0.157255,0.000003,false,0.386099
"correct-blow-close",146,8,16000,false,0.000032,0.000000,0.000600,"ambient",0.000097,0.000244,0.328125,404.222534,0.319139,0.000003,false,0.178055
"correct-blow-close",171,9,16000,false,0.000026,0.000000,0.000600,"ambient",0.000095,0.000305,0.321875,327.663849,0.285661,0.000003,false,0.284166
"correct-blow-close",191,10,16000,false,0.000021,0.000000,0.000600,"ambient",0.000404,0.002014,0.578125,930.250549,0.655828,0.000052,false,0.219803
"correct-blow-close",208,11,16000,false,0.000017,0.000000,0.000600,"ambient",0.000181,0.000580,0.378125,618.106567,0.344745,0.000010,false,0.237774
