label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"false-steady-blow",-6,0,16000,false,0.000120,0.000000,0.000600,"ambient",0.000052,0.000153,0.265625,608.712646,0.303891,0.000001,false,0.281791
"false-steady-blow",15,1,16000,false,0.000098,0.000000,0.000600,"ambient",0.000051,0.000153,0.337500,901.512817,0.392073,0.000001,false,0.239168
"false-steady-blow",35,2,16000,false,0.000080,0.000000,0.000600,"ambient",0.000057,0.000183,0.306250,395.904358,0.194407,0.000001,false,0.385301
"false-steady-blow",55,3,16000,false,0.000066,0.000000,0.000600,"ambient",0.000053,0.000214,0.350000,354.330933,0.219499,0.000001,false,0.350291
"false-steady-blow",75,4,16000,false,0.000054,0.000000,0.000600,"ambient",0.000054,0.000183,0.346875,533.929932,0.350797,0.000001,false,0.336078
"false-steady-blow",95,5,16000,false,0.000044,0.000000,0.000600,"ambient",0.000052,0.000153,0.300000,434.166138,0.398550,0.000001,false,0.204877
"false-steady-blow",115,6,16000,false,0.000036,0.000000,0.000600,"ambient",0.000134,0.000519,0.265625,596.197632,0.337266,0.000006,false,0.243444
"false-steady-blow",135,7,16000,false,0.000030,0.000000,0.000600,"ambient",0.000178,0.000580,0.275000,570.807556,0.368629,0.000010,false,0.230459
"false-steady-blow",155,8,16000,false,0.000024,0.000000,0.000600,"ambient",0.000179,0.000519,0.290625,690.263245,0.367189,0.000010,false,0.191426
"false-steady-blow",175,9,16000,false,0.000020,0.000000,0.000600,"ambient",0.000460,0.001801,0.209375,454.087311,0.177019,0.000068,false,0.358298
"false-steady-blow",196,10,16000,false,0.000016,0.000000,0.000600,"ambient",0.000280,0.001038,0.268750,563.852295,0.325700,0.000025,false,0.267705
"false-steady-blow",216,11,16000,false,0.000013,0.000000,0.000600,"ambient",0.000240,0.000824,0.312500,777.876587,0.416439,0.000018,false,0.248905
"false-steady-blow",235,12,16000,false,0.000011,0.000000,0.000600,"ambient",0.000267,0.000763,0.278125,562.766113,0.312789,0.000023,false,0.254031
"false-steady-blow",256,13,16000,false,0.000009,0.000000,0.000600,"ambient",0.000265,0.000793,0.240625,724.340332,0.310305,0.000023,false,0.211163
"false-steady-blow",275,14,16000,false,0.000007,0.000000,0.000600,"ambient",0.000340,0.000946,0.193750,509.876831,0.340261,0.000037,false,0.254321
"false-steady-blow",296,15,16000,false,0.000006,0.000000,0.000600,"ambient",0.000278,0.000763,0.228125,537.292847,0.285206,0.000025,false,0.219684
"false-steady-blow",315,16,16000,false,0.000005,0.000000,0.000600,"ambient",0.000062,0.000214,0.287500,753.780334,0.377250,0.000001,false,0.277638
"false-steady-blow",337,17,16000,false,0.000004,0.000000,0.000600,"ambient",0.000059,0.000153,0.296875,382.779327,0.257626,0.000001,false,0.277516
"false-steady-blow",362,18,16000,false,0.000003,0.000000,0.000600,"ambient",0.000059,0.000153,0.271875,575.485229,0.330503,0.000001,false,0.242470
"false-steady-blow",376,19,16000,false,0.000003,0.000000,0.000600,"ambient",0.000068,0.000244,0.253125,390.665070,0.250196,0.000001,false,0.304580
"false-steady-blow",399,20,16000,false,0.000002,0.000000,0.000600,"ambient",0.000055,0.000153,0.325000,515.517029,0.428104,0.000001,false,0.243719
"false-steady-blow",423,21,16000,false,0.000002,0.000000,0.000600,"ambient",0.000055,0.000183,0.256250,471.228485,0.267121,0.000001,false,0.282830
"false-steady-blow",442,22,16000,false,0.000002,0.000000,0.000600,"ambient",0.000062,0.000153,0.268750,746.652649,0.557199,0.000001,false,0.139769
"false-steady-blow",463,23,16000,false,0.000001,0.000000,0.000600,"ambient",0.000057,0.000183,0.290625,543.751282,0.289310,0.000001,false,0.168467
"false-steady-blow",478,24,16000,false,0.000001,0.000000,0.000600,"ambient",0.000065,0.000183,0.268750,430.662140,0.395455,0.000001,false,0.297343
"false-steady-blow",495,25,16000,false,0.000001,0.000000,0.000600,"ambient",0.000064,0.000214,0.281250,583.295471,0.421580,0.000001,false,0.225296
"false-steady-blow",522,26,16000,false,0.000001,0.000000,0.000600,"ambient",0.000057,0.000153,0.250000,312.592194,0.306332,0.000001,false,0.287196
"false-steady-blow",544,27,16000,false,0.000001,0.000000,0.000600,"ambient",0.000060,0.000153,0.306250,540.179688,0.208060,0.000001,false,0.377572
"false-steady-blow",561,28,16000,false,0.000000,0.000000,0.000600,"ambient",0.000164,0.000488,0.215625,553.695740,0.256249,0.000009,false,0.302239
"false-steady-blow",580,29,16000,false,0.000000,0.000000,0.000600,"ambient",0.000187,0.000549,0.215625,634.869934,0.368185,0.000011,false,0.225583
"false-steady-blow",602,30,16000,false,0.000000,0.000000,0.000600,"ambient",0.000180,0.000549,0.221875,378.029877,0.328256,0.000010,false,0.281696
