label,elapsedMillis,frameIndex,sampleRate,triggered,confidence,speechConfidence,noiseFloor,reason,rms,peak,zeroCrossingRate,spectralCentroid,spectralFlatness,frameEnergy,clipping,spectralTemplateScore
"random-audio",-10,0,16000,false,0.463634,0.719224,0.000778,"candidate: spectral mismatch",0.040721,0.097415,0.103125,752.975037,0.026552,0.530625,false,0.202755
"random-audio",13,1,16000,false,0.381570,0.978413,0.000778,"candidate: too long",0.035146,0.070528,0.071875,467.850952,0.019911,0.395268,false,0.130998
"random-audio",31,2,16000,false,0.447099,0.454154,0.000778,"candidate: collecting",0.026610,0.083682,0.209375,659.807068,0.048533,0.226582,false,0.107416
"random-audio",52,3,16000,false,0.406339,0.311231,0.000778,"candidate: collecting",0.013742,0.050172,0.175000,1231.661865,0.058986,0.060431,false,0.365323
"random-audio",71,4,16000,false,0.427477,0.441037,0.000778,"candidate: collecting",0.005007,0.016205,0.203125,623.571533,0.121780,0.008023,false,0.202460
"random-audio",91,5,16000,false,0.439945,0.276719,0.000778,"candidate: collecting",0.014080,0.041810,0.256250,1840.757446,0.077604,0.063435,false,0.156585
"random-audio",111,6,16000,false,0.444744,0.392186,0.000778,"candidate: collecting",0.018644,0.057711,0.156250,961.141968,0.009559,0.111231,false,0.309345
"random-audio",132,7,16000,false,0.458731,0.534586,0.000778,"candidate: collecting",0.038677,0.102969,0.128125,861.614502,0.053491,0.478683,false,0.224153
"random-audio",151,8,16000,false,0.466994,0.845209,0.000779,"candidate: collecting",0.105024,0.239906,0.087500,645.462219,0.006705,3.529615,false,0.249849
"random-audio",172,9,16000,false,0.460118,0.407872,0.000779,"candidate: collecting",0.114160,0.371410,0.150000,869.153137,0.032226,4.170429,false,0.075294
"random-audio",191,10,16000,false,0.457299,0.716399,0.000779,"candidate: collecting",0.071437,0.172857,0.106250,642.157715,0.063763,1.633032,false,0.240265
"random-audio",211,11,16000,false,0.462409,0.409892,0.000779,"candidate: collecting",0.039484,0.115848,0.146875,900.044189,0.062825,0.498887,false,0.219054
"random-audio",231,12,16000,false,0.472766,0.476675,0.000779,"candidate: spectral mismatch",0.024668,0.072817,0.150000,569.568420,0.046991,0.194722,false,0.348285
"random-audio",251,13,16000,false,0.483559,0.247703,0.000779,"candidate: spectral mismatch",0.026860,0.094577,0.384375,1608.449707,0.174325,0.230862,false,0.187289
"random-audio",272,14,16000,false,0.493180,0.275637,0.000779,"candidate: spectral mismatch",0.053746,0.135472,0.531250,3566.173340,0.081210,0.924361,false,0.094118
"random-audio",292,15,16000,false,0.501174,0.272197,0.000779,"candidate: spectral mismatch",0.052391,0.165624,0.559375,2548.866455,0.092677,0.878354,false,0.131765
"random-audio",312,16,16000,false,0.507453,0.294771,0.000779,"candidate: spectral mismatch",0.025273,0.070956,0.500000,2871.670410,0.017430,0.204384,false,0.169412
"random-audio",340,17,16000,false,0.511612,0.289616,0.000779,"candidate: spectral mismatch",0.023091,0.085025,0.500000,2966.083496,0.034613,0.170617,false,0.147631
"random-audio",360,18,16000,false,0.514275,0.291955,0.000779,"candidate: spectral mismatch",0.013096,0.048097,0.478125,2418.073975,0.026817,0.054885,false,0.118788
"random-audio",370,19,16000,false,0.515149,0.289627,0.000779,"candidate: spectral mismatch",0.057079,0.183203,0.518750,3993.991211,0.034575,1.042556,false,0.112941
"random-audio",394,20,16000,false,0.514912,0.290300,0.000779,"candidate: spectral mismatch",0.049893,0.135105,0.512500,2737.868408,0.032334,0.796595,false,0.165934
"random-audio",411,21,16000,false,0.518094,0.502673,0.000779,"candidate: spectral mismatch",0.046516,0.140263,0.175000,391.156860,0.009811,0.692411,false,0.369440
"random-audio",434,22,16000,false,0.519144,0.686395,0.000779,"candidate: spectral mismatch",0.069357,0.191473,0.118750,519.224304,0.013944,1.539328,false,0.235015
